gamename,Period,avg
Medal of Honor(TM) Single Player,78,35.19
Medal of Honor(TM) Single Player,77,29.19
Medal of Honor(TM) Single Player,76,22.88
Medal of Honor(TM) Single Player,75,24.27
Medal of Honor(TM) Single Player,74,24.81
Medal of Honor(TM) Single Player,73,29.83
Medal of Honor(TM) Single Player,72,28.88
Medal of Honor(TM) Single Player,71,24.69
Medal of Honor(TM) Single Player,70,22.1
Medal of Honor(TM) Single Player,69,28.08
Medal of Honor(TM) Single Player,68,51.91
Medal of Honor(TM) Single Player,67,33.62
Medal of Honor(TM) Single Player,66,35.98
Medal of Honor(TM) Single Player,65,37.66
Medal of Honor(TM) Single Player,64,28.42
Medal of Honor(TM) Single Player,63,23.32
Medal of Honor(TM) Single Player,62,25.77
Medal of Honor(TM) Single Player,61,33.68
Medal of Honor(TM) Single Player,60,30.11
Medal of Honor(TM) Single Player,59,25.17
Medal of Honor(TM) Single Player,58,25.84
Medal of Honor(TM) Single Player,57,28
Medal of Honor(TM) Single Player,56,60.86
Medal of Honor(TM) Single Player,55,35.13
Medal of Honor(TM) Single Player,54,33.52
Medal of Honor(TM) Single Player,53,30.24
Medal of Honor(TM) Single Player,52,25.34
Medal of Honor(TM) Single Player,51,24.08
Medal of Honor(TM) Single Player,50,24.56
Medal of Honor(TM) Single Player,49,30.18
Medal of Honor(TM) Single Player,48,26.16
Medal of Honor(TM) Single Player,47,24.28
Medal of Honor(TM) Single Player,46,23.59
Medal of Honor(TM) Single Player,45,25.64
Medal of Honor(TM) Single Player,44,29.26
Medal of Honor(TM) Single Player,43,32.78
Medal of Honor(TM) Single Player,42,33.44
Medal of Honor(TM) Single Player,41,28.25
Medal of Honor(TM) Single Player,40,25.7
Medal of Honor(TM) Single Player,39,25.13
Medal of Honor(TM) Single Player,38,26.08
Medal of Honor(TM) Single Player,37,25.98
Medal of Honor(TM) Single Player,36,25.67
Medal of Honor(TM) Single Player,35,24.12
Medal of Honor(TM) Single Player,34,26.15
Medal of Honor(TM) Single Player,33,28.34
Medal of Honor(TM) Single Player,32,32.11
Medal of Honor(TM) Single Player,31,33.76
Medal of Honor(TM) Single Player,30,35.05
Medal of Honor(TM) Single Player,29,33.19
Medal of Honor(TM) Single Player,28,30.19
Medal of Honor(TM) Single Player,27,31.86
Medal of Honor(TM) Single Player,26,35.13
Medal of Honor(TM) Single Player,25,34.69
Medal of Honor(TM) Single Player,24,39.74
Medal of Honor(TM) Single Player,23,42.07
Medal of Honor(TM) Single Player,22,42.24
Medal of Honor(TM) Single Player,21,73.74
Medal of Honor(TM) Single Player,20,48.17
Medal of Honor(TM) Single Player,19,54.12
Medal of Honor(TM) Single Player,18,67.93
Medal of Honor(TM) Single Player,17,85.79
Medal of Honor(TM) Single Player,16,106.91
Medal of Honor(TM) Single Player,15,259.14
Medal of Honor(TM) Single Player,14,434.99
Medal of Honor(TM) Single Player,13,7.76
Medal of Honor(TM) Single Player,12,7.46
Medal of Honor(TM) Single Player,11,8.29
Medal of Honor(TM) Single Player,10,9.02
Medal of Honor(TM) Single Player,9,8.58
Medal of Honor(TM) Single Player,8,9.84
Medal of Honor(TM) Single Player,7,12.17
Medal of Honor(TM) Single Player,6,13.54
Medal of Honor(TM) Single Player,5,15.91
Medal of Honor(TM) Single Player,4,18.11
Medal of Honor(TM) Single Player,3,14.28
Medal of Honor(TM) Single Player,2,15.25
Medal of Honor(TM) Single Player,1,19.34
Mount & Blade,104,95.33
Mount & Blade,103,94.01
Mount & Blade,102,95.36
Mount & Blade,101,75.67
Mount & Blade,100,78.6
Mount & Blade,99,68.81
Mount & Blade,98,77.14
Mount & Blade,97,100.16
Mount & Blade,96,98.26
Mount & Blade,95,116.94
Mount & Blade,94,255.67
Mount & Blade,93,192.3
Mount & Blade,92,119.85
Mount & Blade,91,114.4
Mount & Blade,90,106.68
Mount & Blade,89,107.02
Mount & Blade,88,167.46
Mount & Blade,87,80.66
Mount & Blade,86,92.3
Mount & Blade,85,117.97
Mount & Blade,84,104.62
Mount & Blade,83,98.9
Mount & Blade,82,94.15
Mount & Blade,81,98.4
Mount & Blade,80,114.29
Mount & Blade,79,133.93
Mount & Blade,78,139.06
Mount & Blade,77,117.81
Mount & Blade,76,89.83
Mount & Blade,75,102.49
Mount & Blade,74,104.75
Mount & Blade,73,143.94
Mount & Blade,72,120.32
Mount & Blade,71,111.36
Mount & Blade,70,151
Mount & Blade,69,105.15
Mount & Blade,68,130.97
Mount & Blade,67,147.85
Mount & Blade,66,143.55
Mount & Blade,65,121.25
Mount & Blade,64,102.74
Mount & Blade,63,108.22
Mount & Blade,62,124.21
Mount & Blade,61,170.65
Mount & Blade,60,148
Mount & Blade,59,109.58
Mount & Blade,58,119.35
Mount & Blade,57,147.68
Mount & Blade,56,131.72
Mount & Blade,55,168.62
Mount & Blade,54,177.6
Mount & Blade,53,132.81
Mount & Blade,52,123.53
Mount & Blade,51,157.95
Mount & Blade,50,191.58
Mount & Blade,49,173.04
Mount & Blade,48,146.51
Mount & Blade,47,116.93
Mount & Blade,46,118.19
Mount & Blade,45,128.77
Mount & Blade,44,152.17
Mount & Blade,43,227.65
Mount & Blade,42,204.04
Mount & Blade,41,128.84
Mount & Blade,40,122.11
Mount & Blade,39,149.18
Mount & Blade,38,142.22
Mount & Blade,37,148.98
Mount & Blade,36,215.04
Mount & Blade,35,131.18
Mount & Blade,34,127.11
Mount & Blade,33,135.41
Mount & Blade,32,161
Mount & Blade,31,202.31
Mount & Blade,30,206.92
Mount & Blade,29,198.44
Mount & Blade,28,132.37
Mount & Blade,27,124.77
Mount & Blade,26,148.28
Mount & Blade,25,266.9
Mount & Blade,24,167.59
Mount & Blade,23,101.32
Mount & Blade,22,107.16
Mount & Blade,21,107.07
Mount & Blade,20,121.63
Mount & Blade,19,139
Mount & Blade,18,155.07
Mount & Blade,17,143.21
Mount & Blade,16,118.57
Mount & Blade,15,109.43
Mount & Blade,14,150.07
Mount & Blade,13,216.15
Mount & Blade,12,164.39
Mount & Blade,11,104.02
Mount & Blade,10,123.62
Mount & Blade,9,126.12
Mount & Blade,8,126.43
Mount & Blade,7,205.66
Mount & Blade,6,155.43
Mount & Blade,5,124.09
Mount & Blade,4,115.01
Mount & Blade,3,157.82
Mount & Blade,2,219.47
Mount & Blade,1,248.73
Sniper Elite: Nazi Zombie Army,99,9.67
Sniper Elite: Nazi Zombie Army,98,11.02
Sniper Elite: Nazi Zombie Army,97,10.4
Sniper Elite: Nazi Zombie Army,96,11.06
Sniper Elite: Nazi Zombie Army,95,8.98
Sniper Elite: Nazi Zombie Army,94,7.52
Sniper Elite: Nazi Zombie Army,93,7.69
Sniper Elite: Nazi Zombie Army,92,9.97
Sniper Elite: Nazi Zombie Army,91,8.52
Sniper Elite: Nazi Zombie Army,90,9.97
Sniper Elite: Nazi Zombie Army,89,11.25
Sniper Elite: Nazi Zombie Army,88,10.44
Sniper Elite: Nazi Zombie Army,87,12.35
Sniper Elite: Nazi Zombie Army,86,10.64
Sniper Elite: Nazi Zombie Army,85,10.27
Sniper Elite: Nazi Zombie Army,84,10.42
Sniper Elite: Nazi Zombie Army,83,7.89
Sniper Elite: Nazi Zombie Army,82,6.16
Sniper Elite: Nazi Zombie Army,81,7.85
Sniper Elite: Nazi Zombie Army,80,10.19
Sniper Elite: Nazi Zombie Army,79,9.95
Sniper Elite: Nazi Zombie Army,78,9.61
Sniper Elite: Nazi Zombie Army,77,15.24
Sniper Elite: Nazi Zombie Army,76,9.33
Sniper Elite: Nazi Zombie Army,75,11.13
Sniper Elite: Nazi Zombie Army,74,11.05
Sniper Elite: Nazi Zombie Army,73,13.04
Sniper Elite: Nazi Zombie Army,72,13.76
Sniper Elite: Nazi Zombie Army,71,9.98
Sniper Elite: Nazi Zombie Army,70,9.16
Sniper Elite: Nazi Zombie Army,69,10.01
Sniper Elite: Nazi Zombie Army,68,13.94
Sniper Elite: Nazi Zombie Army,67,13.49
Sniper Elite: Nazi Zombie Army,66,9.78
Sniper Elite: Nazi Zombie Army,65,10.61
Sniper Elite: Nazi Zombie Army,64,13.69
Sniper Elite: Nazi Zombie Army,63,19.98
Sniper Elite: Nazi Zombie Army,62,15.99
Sniper Elite: Nazi Zombie Army,61,17.01
Sniper Elite: Nazi Zombie Army,60,18.67
Sniper Elite: Nazi Zombie Army,59,15.79
Sniper Elite: Nazi Zombie Army,58,12.81
Sniper Elite: Nazi Zombie Army,57,22.04
Sniper Elite: Nazi Zombie Army,56,18.4
Sniper Elite: Nazi Zombie Army,55,18.06
Sniper Elite: Nazi Zombie Army,54,15.11
Sniper Elite: Nazi Zombie Army,53,15.84
Sniper Elite: Nazi Zombie Army,52,17.37
Sniper Elite: Nazi Zombie Army,51,22.28
Sniper Elite: Nazi Zombie Army,50,24.01
Sniper Elite: Nazi Zombie Army,49,21.73
Sniper Elite: Nazi Zombie Army,48,20.66
Sniper Elite: Nazi Zombie Army,47,21.03
Sniper Elite: Nazi Zombie Army,46,18.22
Sniper Elite: Nazi Zombie Army,45,19.87
Sniper Elite: Nazi Zombie Army,44,24.12
Sniper Elite: Nazi Zombie Army,43,25.53
Sniper Elite: Nazi Zombie Army,42,34.74
Sniper Elite: Nazi Zombie Army,41,21.36
Sniper Elite: Nazi Zombie Army,40,28.68
Sniper Elite: Nazi Zombie Army,39,29.32
Sniper Elite: Nazi Zombie Army,38,55.56
Sniper Elite: Nazi Zombie Army,37,35.42
Sniper Elite: Nazi Zombie Army,36,28.21
Sniper Elite: Nazi Zombie Army,35,24.02
Sniper Elite: Nazi Zombie Army,34,24.73
Sniper Elite: Nazi Zombie Army,33,33.42
Sniper Elite: Nazi Zombie Army,32,31.57
Sniper Elite: Nazi Zombie Army,31,46.78
Sniper Elite: Nazi Zombie Army,30,56.34
Sniper Elite: Nazi Zombie Army,29,29.29
Sniper Elite: Nazi Zombie Army,28,46.66
Sniper Elite: Nazi Zombie Army,27,44.7
Sniper Elite: Nazi Zombie Army,26,52.5
Sniper Elite: Nazi Zombie Army,25,62.91
Sniper Elite: Nazi Zombie Army,24,58.33
Sniper Elite: Nazi Zombie Army,23,33.56
Sniper Elite: Nazi Zombie Army,22,34.31
Sniper Elite: Nazi Zombie Army,21,40.33
Sniper Elite: Nazi Zombie Army,20,54.03
Sniper Elite: Nazi Zombie Army,19,77.55
Sniper Elite: Nazi Zombie Army,18,68.59
Sniper Elite: Nazi Zombie Army,17,92.87
Sniper Elite: Nazi Zombie Army,16,279.44
Sniper Elite: Nazi Zombie Army,15,74.83
Sniper Elite: Nazi Zombie Army,14,75.07
Sniper Elite: Nazi Zombie Army,13,78.95
Sniper Elite: Nazi Zombie Army,12,120.35
Sniper Elite: Nazi Zombie Army,11,110.77
Sniper Elite: Nazi Zombie Army,10,263.44
Sniper Elite: Nazi Zombie Army,9,129.38
Sniper Elite: Nazi Zombie Army,8,373.51
Sniper Elite: Nazi Zombie Army,7,105.54
Sniper Elite: Nazi Zombie Army,6,102.61
Sniper Elite: Nazi Zombie Army,5,159.39
Sniper Elite: Nazi Zombie Army,4,617.83
Sniper Elite: Nazi Zombie Army,3,26.7
Sniper Elite: Nazi Zombie Army,2,0.9
Sniper Elite: Nazi Zombie Army,1,0
Overgrowth,87,30.81
Overgrowth,86,40.01
Overgrowth,85,44.6
Overgrowth,84,59.61
Overgrowth,83,37.82
Overgrowth,82,28.62
Overgrowth,81,31.94
Overgrowth,80,44.54
Overgrowth,79,47.79
Overgrowth,78,33.03
Overgrowth,77,61.46
Overgrowth,76,36.38
Overgrowth,75,28.8
Overgrowth,74,33.44
Overgrowth,73,41.52
Overgrowth,72,42.7
Overgrowth,71,28.06
Overgrowth,70,27.86
Overgrowth,69,29.18
Overgrowth,68,35.9
Overgrowth,67,34.9
Overgrowth,66,34.64
Overgrowth,65,50.48
Overgrowth,64,61.68
Overgrowth,63,35.37
Overgrowth,62,43.36
Overgrowth,61,44.27
Overgrowth,60,35.38
Overgrowth,59,34.83
Overgrowth,58,34.91
Overgrowth,57,42.62
Overgrowth,56,56.34
Overgrowth,55,57.24
Overgrowth,54,50.66
Overgrowth,53,59.82
Overgrowth,52,140.36
Overgrowth,51,75.58
Overgrowth,50,56.85
Overgrowth,49,68.26
Overgrowth,48,63.31
Overgrowth,47,133.07
Overgrowth,46,36.6
Overgrowth,45,25.82
Overgrowth,44,31.27
Overgrowth,43,27.08
Overgrowth,42,35.92
Overgrowth,41,29.65
Overgrowth,40,24.97
Overgrowth,39,61.32
Overgrowth,38,65.21
Overgrowth,37,26.5
Overgrowth,36,10.82
Overgrowth,35,10.13
Overgrowth,34,11.58
Overgrowth,33,12.86
Overgrowth,32,9.45
Overgrowth,31,10.22
Overgrowth,30,11.87
Overgrowth,29,14.88
Overgrowth,28,17
Overgrowth,27,19.03
Overgrowth,26,19.9
Overgrowth,25,21.62
Overgrowth,24,19.11
Overgrowth,23,13.92
Overgrowth,22,14.44
Overgrowth,21,17.74
Overgrowth,20,18.83
Overgrowth,19,20.65
Overgrowth,18,19.48
Overgrowth,17,23.47
Overgrowth,16,23.26
Overgrowth,15,29.95
Overgrowth,14,30.73
Overgrowth,13,34.43
Overgrowth,12,26.35
Overgrowth,11,25.44
Overgrowth,10,32.08
Overgrowth,9,35.3
Overgrowth,8,26.98
Overgrowth,7,37.29
Overgrowth,6,28.89
Overgrowth,5,27.62
Overgrowth,4,32.19
Overgrowth,3,53.08
Overgrowth,2,80.4
Overgrowth,1,173.3
Touhou Luna Nights,31,62.7
Touhou Luna Nights,30,79.93
Touhou Luna Nights,29,52.31
Touhou Luna Nights,28,40.62
Touhou Luna Nights,27,33.08
Touhou Luna Nights,26,60
Touhou Luna Nights,25,35.73
Touhou Luna Nights,24,56.27
Touhou Luna Nights,23,43.93
Touhou Luna Nights,22,64.1
Touhou Luna Nights,21,41.1
Touhou Luna Nights,20,61.49
Touhou Luna Nights,19,57.97
Touhou Luna Nights,18,55.58
Touhou Luna Nights,17,51.55
Touhou Luna Nights,16,45.98
Touhou Luna Nights,15,71.99
Touhou Luna Nights,14,38.76
Touhou Luna Nights,13,46.36
Touhou Luna Nights,12,106.77
Touhou Luna Nights,11,243.51
Touhou Luna Nights,10,48.55
Touhou Luna Nights,9,34.93
Touhou Luna Nights,8,155.22
Touhou Luna Nights,7,90.37
Touhou Luna Nights,6,17.37
Touhou Luna Nights,5,15.85
Touhou Luna Nights,4,17.48
Touhou Luna Nights,3,33.82
Touhou Luna Nights,2,6.82
Touhou Luna Nights,1,26.07
DuckTales Remastered,91,18.36
DuckTales Remastered,90,21.23
DuckTales Remastered,89,23.67
DuckTales Remastered,88,20.49
DuckTales Remastered,87,24.55
DuckTales Remastered,86,42.93
DuckTales Remastered,85,15.65
DuckTales Remastered,84,28.52
DuckTales Remastered,83,18.81
DuckTales Remastered,82,18.77
DuckTales Remastered,81,19.6
DuckTales Remastered,80,17.87
DuckTales Remastered,79,11.23
DuckTales Remastered,78,13.2
DuckTales Remastered,77,14.91
DuckTales Remastered,76,13.95
DuckTales Remastered,75,15.75
DuckTales Remastered,74,25.38
DuckTales Remastered,73,79.48
DuckTales Remastered,72,15.24
DuckTales Remastered,71,12.78
DuckTales Remastered,70,20.28
DuckTales Remastered,69,23.73
DuckTales Remastered,68,11.27
DuckTales Remastered,67,12.76
DuckTales Remastered,66,13.32
DuckTales Remastered,65,13.79
DuckTales Remastered,64,12.14
DuckTales Remastered,63,9.34
DuckTales Remastered,62,11.89
DuckTales Remastered,61,11.54
DuckTales Remastered,60,15.12
DuckTales Remastered,59,14.45
DuckTales Remastered,58,10.61
DuckTales Remastered,57,11.34
DuckTales Remastered,56,11.76
DuckTales Remastered,55,12.13
DuckTales Remastered,54,18.2
DuckTales Remastered,53,21.17
DuckTales Remastered,52,14.41
DuckTales Remastered,51,12.86
DuckTales Remastered,50,15.19
DuckTales Remastered,49,27.9
DuckTales Remastered,48,16.96
DuckTales Remastered,47,16.56
DuckTales Remastered,46,10.36
DuckTales Remastered,45,10.72
DuckTales Remastered,44,14.53
DuckTales Remastered,43,14.23
DuckTales Remastered,42,22.96
DuckTales Remastered,41,18.96
DuckTales Remastered,40,13.16
DuckTales Remastered,39,10.94
DuckTales Remastered,38,16.61
DuckTales Remastered,37,30.08
DuckTales Remastered,36,18.65
DuckTales Remastered,35,15.28
DuckTales Remastered,34,11.03
DuckTales Remastered,33,12.42
DuckTales Remastered,32,14.91
DuckTales Remastered,31,22.41
DuckTales Remastered,30,34.78
DuckTales Remastered,29,23.33
DuckTales Remastered,28,14.49
DuckTales Remastered,27,11.74
DuckTales Remastered,26,13.18
DuckTales Remastered,25,12.31
DuckTales Remastered,24,14.03
DuckTales Remastered,23,21.01
DuckTales Remastered,22,33.24
DuckTales Remastered,21,13
DuckTales Remastered,20,13.37
DuckTales Remastered,19,15.52
DuckTales Remastered,18,22.62
DuckTales Remastered,17,32.36
DuckTales Remastered,16,12.82
DuckTales Remastered,15,15.71
DuckTales Remastered,14,33.84
DuckTales Remastered,13,17.75
DuckTales Remastered,12,32.14
DuckTales Remastered,11,65.05
DuckTales Remastered,10,16.95
DuckTales Remastered,9,14.2
DuckTales Remastered,8,17.6
DuckTales Remastered,7,27.42
DuckTales Remastered,6,97.48
DuckTales Remastered,5,74.14
DuckTales Remastered,4,14.1
DuckTales Remastered,3,16.94
DuckTales Remastered,2,50.43
DuckTales Remastered,1,210.65
Savage Lands,74,7.72
Savage Lands,73,8.72
Savage Lands,72,14.31
Savage Lands,71,9.18
Savage Lands,70,9.69
Savage Lands,69,11.84
Savage Lands,68,12.1
Savage Lands,67,17.46
Savage Lands,66,16.97
Savage Lands,65,21.63
Savage Lands,64,53.06
Savage Lands,63,12.01
Savage Lands,62,14.24
Savage Lands,61,18.88
Savage Lands,60,19.54
Savage Lands,59,23.37
Savage Lands,58,16.81
Savage Lands,57,43.23
Savage Lands,56,16.42
Savage Lands,55,17.21
Savage Lands,54,13.47
Savage Lands,53,8.76
Savage Lands,52,12.68
Savage Lands,51,13.07
Savage Lands,50,16.99
Savage Lands,49,16.89
Savage Lands,48,14.51
Savage Lands,47,17.37
Savage Lands,46,12.76
Savage Lands,45,22.4
Savage Lands,44,19.59
Savage Lands,43,27.41
Savage Lands,42,25.77
Savage Lands,41,18.58
Savage Lands,40,11.1
Savage Lands,39,17.79
Savage Lands,38,20.03
Savage Lands,37,12.78
Savage Lands,36,8.25
Savage Lands,35,7.06
Savage Lands,34,7.5
Savage Lands,33,8.2
Savage Lands,32,10.05
Savage Lands,31,10.62
Savage Lands,30,12.27
Savage Lands,29,14.53
Savage Lands,28,14.56
Savage Lands,27,20.15
Savage Lands,26,26.23
Savage Lands,25,42.44
Savage Lands,24,45.01
Savage Lands,23,38.09
Savage Lands,22,38.25
Savage Lands,21,88.77
Savage Lands,20,294.19
Savage Lands,19,79.76
Savage Lands,18,77.99
Savage Lands,17,69.83
Savage Lands,16,90.6
Savage Lands,15,107.83
Savage Lands,14,74.54
Savage Lands,13,110.79
Savage Lands,12,101.08
Savage Lands,11,231.71
Savage Lands,10,80.84
Savage Lands,9,148.61
Savage Lands,8,363.94
Savage Lands,7,61.68
Savage Lands,6,156.63
Savage Lands,5,141.55
Savage Lands,4,89.11
Savage Lands,3,224.66
Savage Lands,2,13.72
Savage Lands,1,1.44
Arma: Cold War Assault,104,22.26
Arma: Cold War Assault,103,20.31
Arma: Cold War Assault,102,20.25
Arma: Cold War Assault,101,21.88
Arma: Cold War Assault,100,19.19
Arma: Cold War Assault,99,18.58
Arma: Cold War Assault,98,19.43
Arma: Cold War Assault,97,18.82
Arma: Cold War Assault,96,21.55
Arma: Cold War Assault,95,24.28
Arma: Cold War Assault,94,27.93
Arma: Cold War Assault,93,22.63
Arma: Cold War Assault,92,17.34
Arma: Cold War Assault,91,17.45
Arma: Cold War Assault,90,16.88
Arma: Cold War Assault,89,14.37
Arma: Cold War Assault,88,15.17
Arma: Cold War Assault,87,15.58
Arma: Cold War Assault,86,16.12
Arma: Cold War Assault,85,16.96
Arma: Cold War Assault,84,17.55
Arma: Cold War Assault,83,18.28
Arma: Cold War Assault,82,15.54
Arma: Cold War Assault,81,18.74
Arma: Cold War Assault,80,21.42
Arma: Cold War Assault,79,19.82
Arma: Cold War Assault,78,18.13
Arma: Cold War Assault,77,16.36
Arma: Cold War Assault,76,16.62
Arma: Cold War Assault,75,20.73
Arma: Cold War Assault,74,18.25
Arma: Cold War Assault,73,22.89
Arma: Cold War Assault,72,20.88
Arma: Cold War Assault,71,18.99
Arma: Cold War Assault,70,20.68
Arma: Cold War Assault,69,18.8
Arma: Cold War Assault,68,20.46
Arma: Cold War Assault,67,20.99
Arma: Cold War Assault,66,26.18
Arma: Cold War Assault,65,17.72
Arma: Cold War Assault,64,19.14
Arma: Cold War Assault,63,20.89
Arma: Cold War Assault,62,20.91
Arma: Cold War Assault,61,23.2
Arma: Cold War Assault,60,22.82
Arma: Cold War Assault,59,20.81
Arma: Cold War Assault,58,25.76
Arma: Cold War Assault,57,24.27
Arma: Cold War Assault,56,20
Arma: Cold War Assault,55,19.26
Arma: Cold War Assault,54,19.73
Arma: Cold War Assault,53,19.75
Arma: Cold War Assault,52,17.25
Arma: Cold War Assault,51,18.4
Arma: Cold War Assault,50,19.48
Arma: Cold War Assault,49,23.48
Arma: Cold War Assault,48,25.18
Arma: Cold War Assault,47,22.61
Arma: Cold War Assault,46,16.95
Arma: Cold War Assault,45,23.17
Arma: Cold War Assault,44,22.57
Arma: Cold War Assault,43,20.56
Arma: Cold War Assault,42,21.95
Arma: Cold War Assault,41,17.55
Arma: Cold War Assault,40,18.92
Arma: Cold War Assault,39,18.14
Arma: Cold War Assault,38,19.39
Arma: Cold War Assault,37,19.48
Arma: Cold War Assault,36,22
Arma: Cold War Assault,35,25.42
Arma: Cold War Assault,34,20.14
Arma: Cold War Assault,33,22.59
Arma: Cold War Assault,32,25.42
Arma: Cold War Assault,31,25.12
Arma: Cold War Assault,30,24.82
Arma: Cold War Assault,29,25.54
Arma: Cold War Assault,28,24.06
Arma: Cold War Assault,27,28.51
Arma: Cold War Assault,26,33.46
Arma: Cold War Assault,25,39.13
Arma: Cold War Assault,24,76.91
Arma: Cold War Assault,23,305.4
Arma: Cold War Assault,22,10.17
Arma: Cold War Assault,21,8.92
Arma: Cold War Assault,20,10.49
Arma: Cold War Assault,19,10.9
Arma: Cold War Assault,18,9.31
Arma: Cold War Assault,17,7.17
Arma: Cold War Assault,16,6.04
Arma: Cold War Assault,15,7.2
Arma: Cold War Assault,14,6.59
Arma: Cold War Assault,13,6.98
Arma: Cold War Assault,12,6.43
Arma: Cold War Assault,11,6.35
Arma: Cold War Assault,10,7.72
Arma: Cold War Assault,9,13.95
Arma: Cold War Assault,8,5.83
Arma: Cold War Assault,7,5.55
Arma: Cold War Assault,6,5.44
Arma: Cold War Assault,5,4.6
Arma: Cold War Assault,4,4.57
Arma: Cold War Assault,3,5.05
Arma: Cold War Assault,2,4.78
Arma: Cold War Assault,1,6.76
ArcheAge,79,78.35
ArcheAge,78,72.47
ArcheAge,77,79.29
ArcheAge,76,84.89
ArcheAge,75,88.62
ArcheAge,74,95.46
ArcheAge,73,99.71
ArcheAge,72,108.02
ArcheAge,71,181.14
ArcheAge,70,386.14
ArcheAge,69,437.81
ArcheAge,68,324.71
ArcheAge,67,105.73
ArcheAge,66,81.67
ArcheAge,65,80.61
ArcheAge,64,102.73
ArcheAge,63,517.02
ArcheAge,62,365.15
ArcheAge,61,336.24
ArcheAge,60,356.89
ArcheAge,59,396.2
ArcheAge,58,388.8
ArcheAge,57,307.56
ArcheAge,56,302.83
ArcheAge,55,340.95
ArcheAge,54,381.7
ArcheAge,53,367.61
ArcheAge,52,375.25
ArcheAge,51,306.76
ArcheAge,50,317.44
ArcheAge,49,321.4
ArcheAge,48,345.22
ArcheAge,47,368.03
ArcheAge,46,593.7
ArcheAge,45,945
ArcheAge,44,455.67
ArcheAge,43,540.63
ArcheAge,42,589.63
ArcheAge,41,697.48
ArcheAge,40,538.22
ArcheAge,39,603.25
ArcheAge,38,638.79
ArcheAge,37,725.32
ArcheAge,36,850.18
ArcheAge,35,1084.36
ArcheAge,34,991.5
ArcheAge,33,1028.91
ArcheAge,32,1237.25
ArcheAge,31,1754
ArcheAge,30,2358.88
ArcheAge,29,2688.44
ArcheAge,28,1009.81
ArcheAge,27,948.52
ArcheAge,26,986.34
ArcheAge,25,966.13
ArcheAge,24,1071.51
ArcheAge,23,1381.7
ArcheAge,22,1167.39
ArcheAge,21,1174.41
ArcheAge,20,1263.72
ArcheAge,19,1560.92
ArcheAge,18,1739.75
ArcheAge,17,1733.79
ArcheAge,16,1946.4
ArcheAge,15,2468.13
ArcheAge,14,2294.59
ArcheAge,13,1839.94
ArcheAge,12,1791.02
ArcheAge,11,2139.2
ArcheAge,10,2662.43
ArcheAge,9,3220.63
ArcheAge,8,695.8
ArcheAge,7,279.95
ArcheAge,6,344.04
ArcheAge,5,469.93
ArcheAge,4,923.66
ArcheAge,3,1936.59
ArcheAge,2,2591.81
ArcheAge,1,1899.1
12 is Better Than 6,64,5.24
12 is Better Than 6,63,5.94
12 is Better Than 6,62,5.16
12 is Better Than 6,61,5.24
